ra dec err_maj err_min err_ang designation j_m j_cmsig j_msigcom j_snr h_m h_cmsig h_msigcom h_snr k_m k_cmsig k_msigcom k_snr ph_qual rd_flg bl_flg cc_flg ndet prox pxpa pxcntr gal_contam mp_flg cntr hemis xdate scan glon glat x y z x_scan jdate j_psfchi h_psfchi k_psfchi j_m_stdap j_msig_stdap h_m_stdap h_msig_stdap k_m_stdap k_msig_stdap dist_edge_ns dist_edge_ew dist_edge_flg dup_src use_src a dist_opt phi_opt b_m_opt vr_m_opt nopt_mchs ext_key scan_key coadd_key coadd htm20
56.502725 24.169552 0.12 0.07 179 03460065+2410103 15.086 0.037 0.039 38.3 14.688 0.057 0.058 19.9 14.593 0.075 0.076 15.1 AAA 222 111 000 661606 27.0 3 859826274 0 0 859826282 n 1999-12-18 48 166.350 -23.633 0.5035168065540000 0.7608095277580000 0.4094382590710000 20.9 2451530.7151 1.00 1.24 0.70 15.108 0.060 14.808 0.250 14.567 0.121 1140.9 231.9 sw 0 1 U 0.1 335 19.00 16.20 1 "" 46776 1075847 256 17405206818047.0
56.503193 24.177053 0.11 0.08 179 03460076+2410373 15.609 0.056 0.058 23.6 14.865 0.064 0.065 16.9 14.898 0.103 0.103 11.4 AAA 222 111 000 461606 27.0 183 859826282 0 0 859826274 n 1999-12-18 48 166.344 -23.628 0.5034810051180000 0.7607689340050000 0.4095576962270000 19.4 2451530.7151 1.67 0.92 0.76 15.578 0.098 14.948 0.208 14.963 0.124 1167.9 233.4 sw 0 1 0 "" "" "" "" 0 "" 46776 1075847 256 17405206842852.0
56.491257 24.144770 0.12 0.07 0 03455790+2408411 14.565 0.031 0.034 61.9 13.895 0.041 0.042 41.3 13.655 0.032 0.033 35.8 AAA 222 111 000 666666 37.5 297 859826335 0 0 859826343 n 1999-12-18 48 166.359 -23.659 0.5037667955720000 0.7608563209530000 0.4090436095890000 58.6 2451530.7152 1.03 1.11 1.14 14.568 0.053 14.013 0.060 13.667 0.097 1051.9 194.2 sw 0 1 0 "" "" "" "" 0 "" 46776 1075847 256 17405206859771.0
56.474429 24.159321 0.12 0.07 0 03455386+2409335 13.489 0.025 0.027 166.7 12.927 0.028 0.029 100.7 12.858 0.028 0.029 74.7 AAA 222 111 000 666666 20.0 209 859826323 0 0 859826312 n 1999-12-18 48 166.336 -23.658 0.5039328492280000 0.7606217052490000 0.4092753412720000 113.8 2451530.7152 0.93 1.07 0.83 13.486 0.022 12.993 0.046 12.843 0.025 1104.6 138.9 sw 0 1 U 0.0 284 18.60 15.30 1 "" 46776 1075847 256 17405206880136.0
56.467508 24.148026 0.12 0.07 0 03455220+2408528 14.263 0.026 0.029 81.7 13.770 0.034 0.035 46.3 13.720 0.042 0.043 33.8 AAA 222 111 000 556666 23.8 297 859826332 0 0 859826339 n 1999-12-18 48 166.339 -23.671 0.5040692842620000 0.7606280674390000 0.4090954652490000 136.6 2451530.7152 1.27 0.91 0.99 14.309 0.038 13.834 0.052 13.609 0.081 1064.1 116.2 sw 0 1 U 1.3 166 18.90 15.80 1 "" 46776 1075847 256 17405206903859.0
56.471502 24.154448 0.23 0.22 163 03455316+2409160 16.154 0.077 0.078 14.3 15.756 0.149 0.149 7.4 15.623 0.193 0.193 5.8 ABC 222 111 000 060606 20.0 29 859826312 0 0 859826323 n 1999-12-18 48 166.338 -23.664 0.5039909304190000 0.7606249747250000 0.4091977393390000 123.5 2451530.7152 0.81 0.87 1.06 16.480 0.102 16.025 0.332 15.450 0.425 1087.1 129.3 sw 0 1 U 0.2 194 19.80 17.60 1 "" 46776 1075847 256 17405206905129.0
56.481094 24.149534 0.22 0.20 158 03455546+2408583 16.514 0.123 0.123 10.3 15.817 0.156 0.157 7.0 15.467 0.183 0.183 6.8 BCC 222 111 000 060606 36.1 299 859826323 0 0 859826335 n 1999-12-18 48 166.348 -23.662 0.5038829636760001 0.7607385942510000 0.4091194814890000 92.0 2451530.7152 0.87 1.27 0.74 16.227 0.185 15.567 0.240 15.111 0.159 1069.2 160.8 sw 0 1 0 "" "" "" "" 0 "" 46776 1075847 256 17405206910065.0
56.463238 24.193760 0.11 0.07 0 03455117+2411375 13.513 0.025 0.027 163.0 12.983 0.034 0.035 95.7 12.732 0.023 0.024 83.9 AAA 222 111 000 666655 26.0 135 859826234 0 0 859826211 n 1999-12-18 48 166.303 -23.640 0.5039454023310000 0.7603180726000000 0.4098236937360000 150.5 2451530.7151 1.21 0.96 1.07 13.495 0.049 12.967 0.052 12.722 0.025 1228.8 102.2 sw 0 1 0 "" "" "" "" 0 "" 46776 1075847 256 17405206921351.0
56.448585 24.173639 0.26 0.24 110 03454766+2410251 16.886 0.171 0.172 7.3 16.199 0.214 0.215 5.0 16.640 "" "" "" CDU 220 110 000 060600 32.4 141 859826289 0 0 859800460 n 1999-12-18 47 166.307 -23.664 0.5042193438120000 0.7603090626050000 0.4095033365520000 -241.0 2451530.7063 1.01 1.13 "" 16.664 0.254 16.142 0.495 "" "" 1154.4 14.2 se 0 0 0 "" "" "" "" 0 "" 46775 1075804 21 17405206940753.0
56.434873 24.148720 0.08 0.06 88 03454436+2408553 14.751 0.044 0.045 52.1 14.481 0.058 0.059 24.1 14.399 0.064 0.065 18.1 AAA 222 111 000 663625 38.3 239 859800396 0 0 859800407 n 1999-12-18 47 166.315 -23.690 0.5044997075520000 0.7603367031340000 0.4091065178500000 -196.0 2451530.7062 1.34 1.11 1.25 14.673 0.057 14.491 0.085 14.466 0.191 1064.9 59.2 se 0 1 U 0.2 155 18.40 15.80 1 "" 46775 1075804 21 17405206993528.0
56.454751 24.166616 0.26 0.23 173 03454914+2409598 16.555 0.108 0.109 9.9 15.888 0.152 0.153 6.6 15.750 0.202 0.203 5.2 BCC 222 111 000 060606 32.4 321 859800460 0 0 859826289 n 1999-12-18 48 166.316 -23.665 0.5041652522580000 0.7604051497830000 0.4093915077270000 178.5 2451530.7152 1.13 0.89 0.97 16.698 0.263 15.836 0.350 15.393 0.294 1131.2 74.3 sw 0 1 0 "" "" "" "" 0 "" 46776 1075847 256 17405207065042.0
56.461056 24.151052 0.12 0.07 179 03455065+2409037 15.849 0.064 0.066 19.0 15.016 0.075 0.075 14.7 14.546 0.083 0.083 15.8 AAA 222 111 000 361536 23.8 117 859826339 0 0 859826332 n 1999-12-18 48 166.332 -23.673 0.5041429963580000 0.7605532903120000 0.4091436567010000 157.8 2451530.7152 1.32 0.87 0.99 15.787 0.112 15.060 0.183 14.325 0.143 1075.1 95.0 sw 0 1 0 "" "" "" "" 0 "" 46776 1075847 256 17405207069995.0
56.529735 24.141729 0.12 0.07 0 03460713+2408302 13.239 0.025 0.027 209.8 12.856 0.034 0.035 107.5 12.795 0.025 0.026 79.1 AAA 222 111 000 666666 42.1 61 859826340 0 0 859826349 n 1999-12-18 48 166.390 -23.638 0.5032676879570001 0.7612125718610000 0.4089951768650000 -67.8 2451530.7152 1.22 1.37 0.93 13.222 0.014 12.838 0.032 12.791 0.044 1040.3 185.9 se 0 1 U 0.5 140 17.20 14.30 1 "" 46776 1075847 256 17405207200148.0
56.554005 24.156046 0.12 0.07 0 03461296+2409217 14.765 0.031 0.034 51.5 13.972 0.040 0.041 38.5 13.810 0.040 0.041 31.1 AAA 222 111 000 666666 37.3 28 859826294 0 0 859826321 n 1999-12-18 48 166.397 -23.612 0.5028888568320000 0.7613403840510000 0.4092231876210000 -147.6 2451530.7152 0.96 1.03 0.93 14.800 0.058 13.968 0.109 13.942 0.109 1091.4 106.2 se 0 1 U 0.3 6 19.70 16.90 1 "" 46776 1075847 256 17405207278812.0
56.540956 24.147385 0.24 0.21 166 03460982+2408505 16.854 0.139 0.140 7.5 16.108 0.190 0.190 5.4 15.619 0.197 0.198 5.9 BCC 222 111 000 060605 42.1 241 859826349 0 0 859826340 n 1999-12-18 48 166.394 -23.626 0.5030963374050000 0.7612774317330000 0.4090852566680000 -104.7 2451530.7152 0.84 1.13 1.14 17.162 0.388 16.725 0.404 15.704 0.427 1060.5 149.1 se 0 1 0 "" "" "" "" 0 "" 46776 1075847 256 17405207293936.0
56.518979 24.165586 0.12 0.07 0 03460455+2409561 14.133 0.031 0.034 92.1 13.509 0.036 0.037 58.9 13.151 0.021 0.023 57.0 AAA 222 111 000 666666 55.3 285 859826282 0 0 859826293 n 1999-12-18 48 166.364 -23.626 0.5033165889540000 0.7609759744150000 0.4093751062860000 -32.5 2451530.7152 1.08 0.96 0.82 14.080 0.048 13.501 0.048 13.264 0.037 1126.4 221.3 se 0 1 0 "" "" "" "" 0 "" 46776 1075847 256 17405207347719.0
56.489147 24.096506 0.19 0.14 2 03455739+2405474 16.392 0.116 0.117 11.5 15.648 0.136 0.136 8.2 16.064 "" "" "" BBU 220 110 000 060600 39.1 273 859826442 0 0 859826443 n 1999-12-18 48 166.393 -23.696 0.5039848683100000 0.7611247897890000 0.4082747933470000 65.6 2451530.7152 1.04 0.70 "" 16.265 0.156 15.685 0.296 "" "" 878.2 187.2 sw 0 1 U 0.1 231 19.70 17.80 1 "" 46776 1075847 256 17405207398172.0
56.479770 24.108521 0.24 0.17 3 03455514+2406306 16.481 0.101 0.101 10.6 16.028 0.183 0.183 5.8 15.928 "" "" "" ACU 220 110 000 160600 41.9 191 859826442 0 0 859826416 n 1999-12-18 48 166.377 -23.693 0.5040621360890000 0.7609709038610000 0.4084662121130000 96.4 2451530.7152 1.08 1.30 "" 16.736 0.505 16.787 0.909 "" "" 921.6 156.4 sw 0 1 U 0.3 35 19.60 17.60 1 "" 46776 1075847 256 17405207424206.0
56.477255 24.097103 0.13 0.08 179 03455454+2405495 15.710 0.057 0.059 21.6 15.039 0.084 0.085 14.4 14.860 0.100 0.100 11.8 AAA 222 111 000 261606 39.1 93 859826443 0 0 859826442 n 1999-12-18 48 166.384 -23.703 0.5041404829590000 0.7610166225260000 0.4082843049660000 104.6 2451530.7152 1.11 1.05 0.79 15.761 0.144 14.929 0.140 14.636 0.136 880.6 148.1 sw 0 1 0 "" "" "" "" 0 "" 46776 1075847 256 17405207440953.0
56.514548 24.090963 0.13 0.07 179 03460349+2405274 15.206 0.040 0.042 34.3 14.512 0.056 0.057 23.4 14.387 0.069 0.069 18.3 AAA 222 111 000 662635 12.3 132 859826463 0 0 859826456 n 1999-12-18 48 166.416 -23.685 0.5036691781880001 0.7613810859140000 0.4081864781630000 -17.9 2451530.7152 0.94 0.84 0.83 15.258 0.072 14.568 0.129 14.204 0.066 857.8 235.9 se 0 1 0 "" "" "" "" 0 "" 46776 1075847 256 17405207454174.0
56.505316 24.104872 0.13 0.08 179 03460127+2406175 15.541 0.055 0.056 25.2 15.149 0.094 0.094 13.0 15.024 0.115 0.116 10.2 AAB 222 111 000 661505 7.7 239 859826428 0 0 859826424 n 1999-12-18 48 166.399 -23.680 0.5037371531950000 0.7612172627790000 0.4084080794240000 12.4 2451530.7152 0.89 1.03 0.63 15.415 0.052 14.947 0.159 14.797 0.203 908.0 240.3 sw 0 1 U 0.3 235 19.30 16.80 1 "" 46776 1075847 256 17405207466973.0
56.506456 24.093346 0.14 0.09 1 03460154+2405360 15.893 0.086 0.086 18.2 15.182 0.099 0.099 12.6 15.303 0.135 0.135 7.9 AAB 222 111 000 460606 27.1 319 859826437 0 0 859826450 n 1999-12-18 48 166.408 -23.688 0.5037673355159999 0.7612957855300000 0.4082244463530000 8.7 2451530.7152 1.32 1.03 0.88 15.701 0.133 15.295 0.153 15.735 0.366 866.5 244.0 sw 0 1 0 "" "" "" "" 0 "" 46776 1075847 256 17405207486404.0
56.501045 24.099016 0.13 0.08 0 03460025+2405564 15.717 0.070 0.071 21.4 15.208 0.092 0.092 12.3 15.052 0.100 0.100 9.9 AAB 222 111 000 360606 18.6 23 859826428 0 0 859826437 n 1999-12-18 48 166.400 -23.687 0.5038169308850000 0.7612145150460000 0.4083147832710000 26.5 2451530.7152 0.83 0.77 1.29 15.716 0.101 15.343 0.227 15.074 0.260 887.0 226.3 sw 0 1 U 0.7 156 19.50 17.10 1 "" 46776 1075847 256 17405207487837.0
56.503302 24.103756 0.13 0.08 179 03460079+2406135 16.141 0.077 0.078 14.5 15.422 0.109 0.110 10.1 15.034 0.117 0.118 10.1 ABB 222 111 000 160606 7.7 59 859826424 0 0 859826428 n 1999-12-18 48 166.398 -23.682 0.5037683005169999 0.7612061890830000 0.4083902999530000 19.0 2451530.7152 1.02 0.94 1.23 16.147 0.212 15.434 0.157 14.829 0.098 904.0 233.7 sw 0 1 0 "" "" "" "" 0 "" 46776 1075847 256 17405207494682.0
56.496569 24.121469 0.21 0.19 171 03455917+2407172 16.330 0.082 0.083 12.2 15.690 0.147 0.148 7.9 15.468 0.163 0.163 6.8 ABC 222 111 000 060606 42.1 58 859826377 0 0 859826390 n 1999-12-18 48 166.380 -23.673 0.5037880340799999 0.7610416709330000 0.4086724749980000 41.1 2451530.7152 1.27 1.20 0.98 16.373 0.161 15.267 0.218 15.718 0.335 967.9 211.6 sw 0 1 0 "" "" "" "" 0 "" 46776 1075847 256 17405207561879.0
56.570822 24.089775 0.21 0.17 171 03461699+2405231 16.477 0.100 0.100 10.6 15.885 0.169 0.169 6.6 16.027 "" "" "" ACU 220 110 000 060600 19.7 343 859826448 0 0 859826459 n 1999-12-18 48 166.458 -23.651 0.5029257948260000 0.7618824688740000 0.4081675495690000 -202.9 2451530.7152 1.21 0.87 "" 16.533 0.083 15.687 0.165 "" "" 852.6 50.9 se 1 1 U 0.1 184 19.90 18.10 1 "" 46776 1075847 256 17405207677483.0
56.570957 24.119171 0.24 0.18 2 03461702+2407090 16.568 0.114 0.115 9.8 15.957 0.168 0.168 6.2 15.796 "" "" "" BCU 220 110 s00 060500 30.9 184 859826414 0 0 859826400 n 1999-12-18 48 166.437 -23.629 0.5028085669490000 0.7617087838790000 0.4086358691600000 -203.3 2451530.7152 0.91 0.74 "" 16.657 0.254 15.474 0.120 "" "" 958.4 50.5 se 1 1 U 0.5 121 18.90 17.40 1 "" 46776 1075847 256 17405207763136.0
56.557930 24.092194 0.13 0.07 0 03461390+2405318 14.693 0.038 0.040 55.0 14.156 0.049 0.050 32.5 14.124 0.058 0.059 23.3 AAA 222 111 000 666656 22.2 120 859826461 0 0 859826451 n 1999-12-18 48 166.447 -23.657 0.5030877143840000 0.7617549069989999 0.4082060916970000 -160.5 2451530.7152 1.19 1.36 1.19 14.675 0.088 14.070 0.105 13.981 0.083 861.5 93.3 se 0 1 U 0.3 184 18.90 16.30 1 "" 46776 1075847 256 17405207804698.0
56.547578 24.089140 0.13 0.07 179 03461141+2405209 15.151 0.038 0.040 36.1 14.546 0.063 0.064 22.7 14.494 0.074 0.074 16.6 AAA 222 111 000 663626 29.3 185 859826477 0 0 859826462 n 1999-12-18 48 166.442 -23.666 0.5032373308200000 0.7616821513070000 0.4081574319410000 -126.5 2451530.7152 1.15 0.87 0.83 15.148 0.081 14.565 0.133 14.432 0.209 850.7 127.3 se 0 1 U 0.6 166 19.20 16.60 1 "" 46776 1075847 256 17405207830625.0
56.563814 24.089151 0.13 0.07 0 03461531+2405209 14.444 0.034 0.036 69.2 14.037 0.052 0.052 36.2 14.010 0.049 0.050 25.9 AAA 222 111 000 665556 22.2 300 859826451 0 0 859826461 n 1999-12-18 48 166.454 -23.656 0.5030214283070000 0.7618246585290001 0.4081576072070000 -179.8 2451530.7152 1.03 1.05 0.90 14.422 0.034 13.937 0.079 13.985 0.087 850.5 73.9 se 0 1 U 0.2 96 18.20 15.50 1 "" 46776 1075847 256 17405207855731.0
56.569047 24.095011 0.17 0.12 0 03461657+2405420 16.280 0.095 0.096 12.8 15.431 0.116 0.116 10.0 15.641 0.190 0.190 5.8 ABC 222 111 000 060605 19.7 163 859826459 0 0 859826448 n 1999-12-18 48 166.453 -23.648 0.5029288452280000 0.7618357556849999 0.4082509742760000 -197.0 2451530.7152 1.22 1.07 1.33 16.161 0.192 15.341 0.128 15.263 0.383 871.5 56.8 se 1 1 U 0.4 130 19.60 17.00 1 "" 46776 1075847 256 17405207861842.0
56.570300 24.110617 0.12 0.08 179 03461687+2406382 15.660 0.064 0.066 22.6 15.062 0.084 0.085 14.1 14.963 0.105 0.105 10.8 AAA 222 111 000 450616 30.9 4 859826400 0 0 859826414 n 1999-12-18 48 166.443 -23.636 0.5028509055250000 0.7617539242780000 0.4084996030100000 -201.1 2451530.7152 1.09 1.14 0.92 15.610 0.121 15.024 0.157 14.753 0.140 927.6 52.6 se 1 1 U 0.5 183 19.00 16.90 1 "" 46776 1075847 256 17405207879145.0
56.563039 24.101847 0.13 0.07 0 03461512+2406066 15.224 0.043 0.044 33.7 14.631 0.053 0.054 21.0 14.483 0.080 0.080 16.7 AAA 222 111 000 663626 31.6 141 859826448 0 0 859826435 n 1999-12-18 48 166.444 -23.647 0.5029818850740000 0.7617423622080000 0.4083598865030000 -177.3 2451530.7152 0.94 1.06 1.10 15.203 0.038 14.659 0.089 14.354 0.111 896.2 76.5 se 0 1 U 0.4 90 19.20 16.50 1 "" 46776 1075847 256 17405207897581.0
56.527717 24.112089 0.12 0.07 0 03460665+2406435 14.444 0.034 0.036 69.2 13.814 0.034 0.035 44.5 13.678 0.038 0.039 35.1 AAA 222 111 000 666666 9.8 161 859826415 0 0 859826411 n 1999-12-18 48 166.410 -23.661 0.5034111240010000 0.7613712337490000 0.4085230527790000 -61.2 2451530.7152 1.57 1.07 1.36 14.405 0.057 13.809 0.099 13.729 0.058 933.6 192.6 se 0 1 U 1.5 146 19.10 16.00 1 "" 46776 1075847 256 17405207945780.0
56.528706 24.109529 0.12 0.08 1 03460688+2406343 15.595 0.057 0.059 24.0 15.174 0.090 0.090 12.7 15.008 0.110 0.111 10.3 AAB 222 111 000 550616 9.8 341 859826411 0 0 859826415 n 1999-12-18 48 166.413 -23.662 0.5034080480320000 0.7613951483610000 0.4084822703990000 -64.5 2451530.7152 1.16 0.90 1.04 15.442 0.086 15.137 0.187 14.973 0.297 924.4 189.3 se 0 1 U 0.2 100 19.50 16.90 1 "" 46776 1075847 256 17405207954809.0
56.530094 24.103214 0.19 0.15 172 03460722+2406115 16.245 0.091 0.092 13.2 15.455 0.115 0.115 9.8 15.157 0.113 0.114 9.0 ABB 222 111 000 060606 12.3 356 859826419 0 0 859826430 n 1999-12-18 48 166.418 -23.666 0.5034144294350000 0.7614448948380000 0.4083816650650000 -69.0 2451530.7152 0.86 0.97 1.12 16.191 0.117 15.100 0.122 15.664 0.514 901.6 184.8 se 0 1 0 "" "" "" "" 0 "" 46776 1075847 256 17405207965803.0
56.529829 24.106615 0.13 0.08 179 03460715+2406238 16.125 0.072 0.073 14.7 15.165 0.077 0.077 12.8 15.027 0.110 0.111 10.1 AAB 222 111 000 060606 11.1 341 859826415 0 0 859826419 n 1999-12-18 48 166.416 -23.664 0.5034045813490000 0.7614223439600000 0.4084358475880000 -68.1 2451530.7152 1.13 1.17 1.11 16.143 0.091 15.532 0.298 15.108 0.292 913.9 185.6 se 0 1 0 "" "" "" "" 0 "" 46776 1075847 256 17405207969729.0
56.551534 24.123775 0.26 0.22 169 03461236+2407255 16.924 0.155 0.155 7.0 15.821 0.152 0.153 7.0 15.740 0.210 0.211 5.2 BBC 222 111 000 060606 42.9 249 859826398 0 0 859826387 n 1999-12-18 48 166.419 -23.638 0.5030486534050000 0.7615108902190000 0.4087092076110000 -139.4 2451530.7152 1.27 1.22 1.17 16.832 0.460 16.327 0.437 15.966 0.327 975.3 114.3 se 0 1 0 "" "" "" "" 0 "" 46776 1075847 256 17405208008059.0
56.511084 24.119970 0.24 0.24 49 03460266+2407118 16.419 0.101 0.101 11.2 15.794 0.139 0.139 7.2 15.666 0.204 0.205 5.6 ABC 222 111 000 160606 19.5 358 859826380 0 0 859826397 n 1999-12-18 48 166.392 -23.665 0.5036011191250001 0.7611781901150000 0.4086485968520000 -6.5 2451530.7152 0.93 1.04 0.84 16.185 0.143 16.276 0.412 15.846 0.605 962.3 247.2 se 0 1 0 "" "" "" "" 0 "" 46776 1075847 256 17405208055250.0
56.507467 24.127619 0.13 0.09 179 03460179+2407394 15.870 0.060 0.061 18.6 15.468 0.127 0.127 9.7 15.090 0.124 0.124 9.6 ABB 222 111 000 160505 13.9 125 859826380 0 0 859826377 n 1999-12-18 48 166.384 -23.662 0.5036190608970000 0.7611008939020000 0.4087704377800000 5.3 2451530.7152 1.64 1.11 0.83 16.124 0.093 15.406 0.197 15.163 0.088 989.9 247.4 sw 0 1 U 0.1 137 19.60 17.60 1 "" 46776 1075847 256 17405208060550.0
56.510916 24.125374 0.18 0.13 177 03460261+2407313 16.179 0.093 0.094 14.0 15.522 0.132 0.132 9.2 15.203 0.147 0.148 8.6 ABB 222 111 sss 160606 13.9 305 859826377 0 0 859826380 n 1999-12-18 48 166.388 -23.661 0.5035820817270000 0.7611445657840000 0.4087346779280000 -6.0 2451530.7152 1.08 0.95 0.86 16.032 0.163 15.296 0.234 14.692 0.130 981.7 247.8 se 0 1 0 "" "" "" "" 0 "" 46776 1075847 256 17405208067599.0
56.539313 24.119549 0.33 0.27 159 03460943+2407103 16.682 0.128 0.129 8.8 16.325 0.222 0.222 4.4 15.902 "" "" "" BDU 220 110 s00 060600 42.9 69 859826387 0 0 859826398 n 1999-12-18 48 166.413 -23.648 0.5032276894600000 0.7614287214600000 0.4086418905310000 -99.3 2451530.7152 0.94 1.04 "" 16.879 0.263 16.528 0.275 "" "" 960.3 154.5 se 0 1 U 0.2 170 20.00 18.30 1 "" 46776 1075847 256 17405208149276.0
56.818336 24.366356 0.08 0.08 17 03471640+2421588 15.952 0.078 0.079 15.6 15.363 0.096 0.097 12.3 15.386 0.141 0.141 7.0 AAB 222 111 000 260606 18.0 269 1175598362 0 0 1175598363 n 2000-09-24 126 166.438 -23.294 0.4985456624560000 0.7623900197720000 0.4125696064890000 -152.8 2451812.0086 0.85 0.93 0.95 15.971 0.116 15.576 0.243 15.383 0.158 1856.1 99.3 se 0 1 U 0.3 144 18.00 17.00 1 "" 63193 1453418 21 17405208174007.0
56.804113 24.364813 0.21 0.18 4 03471298+2421533 16.915 0.180 0.181 6.4 15.719 0.121 0.122 8.8 15.174 0.152 0.152 8.6 CBB 222 111 000 060516 29.1 79 1175598362 0 0 1175598356 n 2000-09-24 126 166.429 -23.304 0.4987409843540000 0.7622755353939999 0.4125450747080000 -106.1 2451812.0086 0.84 1.24 1.02 16.187 0.109 15.958 0.541 14.755 0.255 1850.8 145.9 se 0 1 U 0.3 199 19.80 18.50 1 "" 63193 1453418 21 17405208199157.0
56.812835 24.366304 0.25 0.23 71 03471508+2421586 16.738 0.141 0.142 7.5 16.473 0.255 0.255 4.4 16.068 "" "" "" BDU 220 110 000 060600 18.0 89 1175598363 0 0 1175598362 n 2000-09-24 126 166.434 -23.298 0.4986190626090000 0.7623424639690000 0.4125687797590000 -134.7 2451812.0086 0.87 0.89 "" 16.545 0.317 17.327 1.090 "" "" 1856.0 117.3 se 0 1 U 0.4 26 19.30 18.30 1 "" 63193 1453418 21 17405208224691.0
56.764923 24.371090 0.12 0.11 40 03470358+2422159 16.120 0.083 0.084 13.3 15.493 0.102 0.102 10.9 15.136 0.116 0.117 8.8 AAB 222 111 000 160605 14.8 325 1175598384 0 0 1175598377 n 2000-09-24 126 166.395 -23.324 0.4992374860820000 0.7618964131060000 0.4126448693340000 22.4 2451812.0086 0.77 0.99 1.07 15.986 0.189 15.871 0.357 15.137 0.238 1874.0 232.4 sw 0 1 U 0.6 300 19.70 17.90 1 "" 63193 1453418 21 17405208234348.0
56.771504 24.371420 0.30 0.26 171 03470516+2422171 16.824 0.139 0.140 7.0 16.445 0.251 0.251 4.5 15.775 "" "" "" CDU 220 110 0c0 060600 21.6 267 1175598377 0 0 1175598380 n 2000-09-24 126 166.400 -23.319 0.4991486689060000 0.7619517624840000 0.4126501156880000 0.8 2451812.0086 1.39 0.71 "" 17.238 0.341 16.181 0.292 "" "" 1875.1 252.9 se 0 1 U 0.5 292 19.20 17.90 1 "" 63193 1453418 21 17405208241765.0
56.789041 24.365568 0.13 0.12 110 03470936+2421560 16.389 0.102 0.102 10.4 15.495 0.114 0.115 10.9 15.733 0.228 0.228 5.1 ABD 222 111 000 160606 27.1 235 1175598351 0 0 1175598357 n 2000-09-24 126 166.417 -23.313 0.4989385106890000 0.7621397638820000 0.4125570783060000 -56.7 2451812.0086 1.07 0.78 0.95 16.087 0.245 15.531 0.200 15.462 0.324 1853.7 195.4 se 0 1 0 "" "" "" "" 0 "" 63193 1453418 21 17405208278455.0
56.777770 24.359459 0.23 0.23 138 03470666+2421340 16.801 0.140 0.141 7.1 16.133 0.199 0.199 6.0 15.653 0.203 0.203 5.5 BCC 222 111 000 050606 16.1 67 1175598351 0 0 1175598347 n 2000-09-24 126 166.413 -23.324 0.4991125236700000 0.7620783936010000 0.4124599504470000 -19.8 2451812.0086 1.03 1.05 0.87 16.699 0.247 15.817 0.369 15.470 0.274 1832.0 232.3 se 0 1 0 "" "" "" "" 0 "" 63193 1453418 21 17405208283292.0
56.782271 24.361233 0.06 0.06 0 03470774+2421404 14.490 0.036 0.038 59.8 13.747 0.036 0.037 54.3 13.451 0.034 0.035 41.8 AAA 222 111 000 666666 16.1 247 1175598347 0 0 1175598351 n 2000-09-24 126 166.415 -23.320 0.4990456590520000 0.7621069159470000 0.4124881560080000 -34.5 2451812.0086 0.81 1.08 0.94 14.457 0.072 13.762 0.038 13.490 0.055 1838.3 217.6 se 0 1 U 0.8 251 19.80 18.10 1 "" 63193 1453418 21 17405208284774.0
56.795637 24.329878 0.13 0.12 77 03471095+2419475 16.174 0.086 0.086 12.7 15.445 0.124 0.124 11.4 15.416 0.168 0.169 6.8 ABC 222 111 000 160606 27.4 172 1175598247 0 0 1175598266 n 2000-09-24 126 166.448 -23.335 0.4989914035710000 0.7624120749560001 0.4119895716190000 -78.4 2451812.0086 0.91 1.24 0.84 15.996 0.112 15.075 0.197 15.615 0.197 1725.2 173.7 se 0 1 U 0.4 93 19.60 17.70 1 "" 63193 1453418 21 17405208303102.0
56.802016 24.343691 0.08 0.08 17 03471248+2420372 15.921 0.073 0.074 16.0 15.198 0.082 0.082 14.3 15.087 0.116 0.117 9.3 AAB 222 111 000 161606 21.2 61 1175598309 0 0 1175598302 n 2000-09-24 126 166.442 -23.321 0.4988521202530000 0.7623844908640000 0.4122092311050000 -99.3 2451812.0086 0.90 1.03 0.90 15.890 0.116 15.293 0.212 15.116 0.275 1774.8 152.8 se 0 1 0 "" "" "" "" 0 "" 63193 1453418 21 17405208320235.0
56.807687 24.346544 0.27 0.27 163 03471384+2420475 16.720 0.141 0.142 7.7 15.942 0.147 0.148 7.2 15.935 0.242 0.242 4.2 BBD 222 111 000 060606 21.2 241 1175598302 0 0 1175598309 n 2000-09-24 126 166.445 -23.316 0.4987654214030000 0.7624166847450000 0.4122545975920000 -117.9 2451812.0086 1.47 1.73 1.01 16.622 0.246 16.724 0.429 16.303 1.132 1784.9 134.2 se 0 1 0 "" "" "" "" 0 "" 63193 1453418 21 17405208383299.0
56.798224 24.349066 0.12 0.11 17 03471157+2420566 16.135 0.091 0.092 13.1 15.404 0.095 0.096 11.8 15.151 0.121 0.122 8.7 AAB 222 111 000 261605 23.0 147 1175598302 0 0 1175598319 n 2000-09-24 126 166.436 -23.320 0.4988813985280000 0.7623191133940000 0.4122946998890000 -86.8 2451812.0086 1.63 1.33 1.41 15.895 0.171 15.105 0.215 15.802 0.276 1794.2 165.2 se 0 1 U 0.4 223 19.10 17.80 1 "" 63193 1453418 21 17405208389700.0
